c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5,US_ex
0.2191900872,0.2299285262,0.2539110249,0.2324827976,0.2178869831,0.2159950133,1.1021647495
0.1990485062,0.2191900872,0.2299285262,0.2539110249,0.2324827976,0.2178869831,1.1019276994
0.2139056814,0.1990485062,0.2191900872,0.2299285262,0.2539110249,0.2324827976,1.1017443538
0.2036501156,0.2139056814,0.1990485062,0.2191900872,0.2299285262,0.2539110249,1.1015403297
0.2212934672,0.2036501156,0.2139056814,0.1990485062,0.2191900872,0.2299285262,1.1013125547
0.2152059699,0.2212934672,0.2036501156,0.2139056814,0.1990485062,0.2191900872,1.1009819903
0.243429352,0.2152059699,0.2212934672,0.2036501156,0.2139056814,0.1990485062,1.1006262104
0.232104282,0.243429352,0.2152059699,0.2212934672,0.2036501156,0.2139056814,1.1002896904
0.2402983871,0.232104282,0.243429352,0.2152059699,0.2212934672,0.2036501156,1.0999723026
0.2137728009,0.2402983871,0.232104282,0.243429352,0.2152059699,0.2212934672,1.0996734807
0.2166323735,0.2137728009,0.2402983871,0.232104282,0.243429352,0.2152059699,1.0994287206
0.2555035381,0.2166323735,0.2137728009,0.2402983871,0.232104282,0.243429352,1.0992781092
0.2246960346,0.2555035381,0.2166323735,0.2137728009,0.2402983871,0.232104282,1.0993594588
0.2253493354,0.2246960346,0.2555035381,0.2166323735,0.2137728009,0.2402983871,1.0995747344
0.218824214,0.2253493354,0.2246960346,0.2555035381,0.2166323735,0.2137728009,1.0998628608
0.2064868517,0.218824214,0.2253493354,0.2246960346,0.2555035381,0.2166323735,1.1002071717
0.1911430192,0.2064868517,0.218824214,0.2253493354,0.2246960346,0.2555035381,1.1005935223
0.1859419481,0.1911430192,0.2064868517,0.218824214,0.2253493354,0.2246960346,1.100978357
0.1916852587,0.1859419481,0.1911430192,0.2064868517,0.218824214,0.2253493354,1.1013084798
0.1934754581,0.1916852587,0.1859419481,0.1911430192,0.2064868517,0.218824214,1.1016237194
0.1878543386,0.1934754581,0.1916852587,0.1859419481,0.1911430192,0.2064868517,1.1020614815
0.1972634388,0.1878543386,0.1934754581,0.1916852587,0.1859419481,0.1911430192,1.1027467359
0.2078301581,0.1972634388,0.1878543386,0.1934754581,0.1916852587,0.1859419481,1.1036259753
0.2111637951,0.2078301581,0.1972634388,0.1878543386,0.1934754581,0.1916852587,1.1046541505
0.286599635,0.2111637951,0.2078301581,0.1972634388,0.1878543386,0.1934754581,1.1060091764
0.2571278838,0.286599635,0.2111637951,0.2078301581,0.1972634388,0.1878543386,1.1074529069
0.2861456747,0.2571278838,0.286599635,0.2111637951,0.2078301581,0.1972634388,1.1089351161
0.2340729703,0.2861456747,0.2571278838,0.286599635,0.2111637951,0.2078301581,1.1102859558
0.2180824484,0.2340729703,0.2861456747,0.2571278838,0.286599635,0.2111637951,1.1114503677
0.2621400396,0.2180824484,0.2340729703,0.2861456747,0.2571278838,0.286599635,1.1124517908
0.2609323425,0.2621400396,0.2180824484,0.2340729703,0.2861456747,0.2571278838,1.1133110465
0.305333803,0.2609323425,0.2621400396,0.2180824484,0.2340729703,0.2861456747,1.1140682441
0.2354792343,0.305333803,0.2609323425,0.2621400396,0.2180824484,0.2340729703,1.1148037718
0.2426043262,0.2354792343,0.305333803,0.2609323425,0.2621400396,0.2180824484,1.1154934912
0.2231664907,0.2426043262,0.2354792343,0.305333803,0.2609323425,0.2621400396,1.1160013794
0.2410159815,0.2231664907,0.2426043262,0.2354792343,0.305333803,0.2609323425,1.1163698323
0.2638374457,0.2410159815,0.2231664907,0.2426043262,0.2354792343,0.305333803,1.1166214904
0.2379494931,0.2638374457,0.2410159815,0.2231664907,0.2426043262,0.2354792343,1.1167761532
0.2774655795,0.2379494931,0.2638374457,0.2410159815,0.2231664907,0.2426043262,1.116850533
0.329236948,0.2774655795,0.2379494931,0.2638374457,0.2410159815,0.2231664907,1.1169242475
0.2905983172,0.329236948,0.2774655795,0.2379494931,0.2638374457,0.2410159815,1.1169797601
0.2392326921,0.2905983172,0.329236948,0.2774655795,0.2379494931,0.2638374457,1.1171164867
0.2304796524,0.2392326921,0.2905983172,0.329236948,0.2774655795,0.2379494931,1.1173928956
0.2361936918,0.2304796524,0.2392326921,0.2905983172,0.329236948,0.2774655795,1.1177798039
0.2302756368,0.2361936918,0.2304796524,0.2392326921,0.2905983172,0.329236948,1.1182523893
0.2438337708,0.2302756368,0.2361936918,0.2304796524,0.2392326921,0.2905983172,1.1187591843
0.2301830721,0.2438337708,0.2302756368,0.2361936918,0.2304796524,0.2392326921,1.1192420331
0.2479610489,0.2301830721,0.2438337708,0.2302756368,0.2361936918,0.2304796524,1.1197444616
0.2260228269,0.2479610489,0.2301830721,0.2438337708,0.2302756368,0.2361936918,1.1202654879
0.2041983955,0.2260228269,0.2479610489,0.2301830721,0.2438337708,0.2302756368,1.1208421249
0.2380784563,0.2041983955,0.2260228269,0.2479610489,0.2301830721,0.2438337708,1.1214580848
0.2300907336,0.2380784563,0.2041983955,0.2260228269,0.2479610489,0.2301830721,1.1220997423
0.2563654621,0.2300907336,0.2380784563,0.2041983955,0.2260228269,0.2479610489,1.1226027801
0.2216044594,0.2563654621,0.2300907336,0.2380784563,0.2041983955,0.2260228269,1.1229170406
0.2487327295,0.2216044594,0.2563654621,0.2300907336,0.2380784563,0.2041983955,1.1231022249
0.273584519,0.2487327295,0.2216044594,0.2563654621,0.2300907336,0.2380784563,1.1232731741
0.264601654,0.273584519,0.2487327295,0.2216044594,0.2563654621,0.2300907336,1.1233707907
0.246762109,0.264601654,0.273584519,0.2487327295,0.2216044594,0.2563654621,1.1234081996
0.2514394391,0.246762109,0.264601654,0.273584519,0.2487327295,0.2216044594,1.1233962915
0.294599366,0.2514394391,0.246762109,0.264601654,0.273584519,0.2487327295,1.1233886525
0.308735833,0.294599366,0.2514394391,0.246762109,0.264601654,0.273584519,1.1233946064
0.245897061,0.308735833,0.294599366,0.2514394391,0.246762109,0.264601654,1.1233272048
0.2513964293,0.245897061,0.308735833,0.294599366,0.2514394391,0.246762109,1.123239364
0.2091689911,0.2513964293,0.245897061,0.308735833,0.294599366,0.2514394391,1.1232117327
0.2180290394,0.2091689911,0.2513964293,0.245897061,0.308735833,0.294599366,1.1232330739
0.2300231568,0.2180290394,0.2091689911,0.2513964293,0.245897061,0.308735833,1.1232940671
0.2762359342,0.2300231568,0.2180290394,0.2091689911,0.2513964293,0.245897061,1.123310355
0.25659747,0.2762359342,0.2300231568,0.2180290394,0.2091689911,0.2513964293,1.123356524
0.243755642,0.25659747,0.2762359342,0.2300231568,0.2180290394,0.2091689911,1.1234092107
0.2429609424,0.243755642,0.25659747,0.2762359342,0.2300231568,0.2180290394,1.1234997611
0.2550653556,0.2429609424,0.243755642,0.25659747,0.2762359342,0.2300231568,1.1237004361
0.2290389018,0.2550653556,0.2429609424,0.243755642,0.25659747,0.2762359342,1.1239882526
0.2180342222,0.2290389018,0.2550653556,0.2429609424,0.243755642,0.25659747,1.1243440512
0.1916666148,0.2180342222,0.2290389018,0.2550653556,0.2429609424,0.243755642,1.1247511374
0.2325535106,0.1916666148,0.2180342222,0.2290389018,0.2550653556,0.2429609424,1.1252148554
0.2359521744,0.2325535106,0.1916666148,0.2180342222,0.2290389018,0.2550653556,1.125774001
0.2218489974,0.2359521744,0.2325535106,0.1916666148,0.2180342222,0.2290389018,1.1263862508
0.231249904,0.2218489974,0.2359521744,0.2325535106,0.1916666148,0.2180342222,1.1269782096
0.2104009174,0.231249904,0.2218489974,0.2359521744,0.2325535106,0.1916666148,1.1275479283
0.2043076519,0.2104009174,0.231249904,0.2218489974,0.2359521744,0.2325535106,1.1280936808
0.2272195659,0.2043076519,0.2104009174,0.231249904,0.2218489974,0.2359521744,1.1285751411
0.2586557678,0.2272195659,0.2043076519,0.2104009174,0.231249904,0.2218489974,1.1290381776
0.2297885129,0.2586557678,0.2272195659,0.2043076519,0.2104009174,0.231249904,1.1294679713
0.1490266221,0.2297885129,0.2586557678,0.2272195659,0.2043076519,0.2104009174,1.1296603361
0.2007284523,0.1490266221,0.2297885129,0.2586557678,0.2272195659,0.2043076519,1.1295321269
0.2365225653,0.2007284523,0.1490266221,0.2297885129,0.2586557678,0.2272195659,1.1291454413
0.2185857461,0.2365225653,0.2007284523,0.1490266221,0.2297885129,0.2586557678,1.1285535855
0.2260430857,0.2185857461,0.2365225653,0.2007284523,0.1490266221,0.2297885129,1.1278375198
0.2350648303,0.2260430857,0.2185857461,0.2365225653,0.2007284523,0.1490266221,1.1270293756
0.2294895083,0.2350648303,0.2260430857,0.2185857461,0.2365225653,0.2007284523,1.1261691044
0.2298351632,0.2294895083,0.2350648303,0.2260430857,0.2185857461,0.2365225653,1.1251702978
0.2347471348,0.2298351632,0.2294895083,0.2350648303,0.2260430857,0.2185857461,1.1241503434
0.2303583337,0.2347471348,0.2298351632,0.2294895083,0.2350648303,0.2260430857,1.1231237887
0.2092338301,0.2303583337,0.2347471348,0.2298351632,0.2294895083,0.2350648303,1.1221022109
0.1977613984,0.2092338301,0.2303583337,0.2347471348,0.2298351632,0.2294895083,1.1210789839
0.2087576929,0.1977613984,0.2092338301,0.2303583337,0.2347471348,0.2298351632,1.1199829926
0.2366451329,0.2087576929,0.1977613984,0.2092338301,0.2303583337,0.2347471348,1.1187523599
0.2310989587,0.2366451329,0.2087576929,0.1977613984,0.2092338301,0.2303583337,1.1174336811
0.2334379344,0.2310989587,0.2366451329,0.2087576929,0.1977613984,0.2092338301,1.115930404
0.2366105752,0.2334379344,0.2310989587,0.2366451329,0.2087576929,0.1977613984,1.1142936429
0.2096383507,0.2366105752,0.2334379344,0.2310989587,0.2366451329,0.2087576929,1.1125660455
0.207763717,0.2096383507,0.2366105752,0.2334379344,0.2310989587,0.2366451329,1.1108045805
0.2373524092,0.207763717,0.2096383507,0.2366105752,0.2334379344,0.2310989587,1.1089501977
0.2467116981,0.2373524092,0.207763717,0.2096383507,0.2366105752,0.2334379344,1.1070400147
0.2487863955,0.2467116981,0.2373524092,0.207763717,0.2096383507,0.2366105752,1.105189043
0.2824496968,0.2487863955,0.2467116981,0.2373524092,0.207763717,0.2096383507,1.1033576061
0.2621998568,0.2824496968,0.2487863955,0.2467116981,0.2373524092,0.207763717,1.1015608185
0.2589840303,0.2621998568,0.2824496968,0.2487863955,0.2467116981,0.2373524092,1.0998102886
0.2225755808,0.2589840303,0.2621998568,0.2824496968,0.2487863955,0.2467116981,1.0981009733
0.2420758555,0.2225755808,0.2589840303,0.2621998568,0.2824496968,0.2487863955,1.0963661377
0.2201289103,0.2420758555,0.2225755808,0.2589840303,0.2621998568,0.2824496968,1.0946328388
0.2096541635,0.2201289103,0.2420758555,0.2225755808,0.2589840303,0.2621998568,1.0930290641
0.2411271232,0.2096541635,0.2201289103,0.2420758555,0.2225755808,0.2589840303,1.0914583088
0.2220348099,0.2411271232,0.2096541635,0.2201289103,0.2420758555,0.2225755808,1.0899303553
0.2078687253,0.2220348099,0.2411271232,0.2096541635,0.2201289103,0.2420758555,1.0884526494
0.2132769643,0.2078687253,0.2220348099,0.2411271232,0.2096541635,0.2201289103,1.0869712947
0.2123778698,0.2132769643,0.2078687253,0.2220348099,0.2411271232,0.2096541635,1.0855531796
0.210541819,0.2123778698,0.2132769643,0.2078687253,0.2220348099,0.2411271232,1.0841640183
0.2139294775,0.210541819,0.2123778698,0.2132769643,0.2078687253,0.2220348099,1.0828122587
0.2479916125,0.2139294775,0.210541819,0.2123778698,0.2132769643,0.2078687253,1.0814841384
0.2342464629,0.2479916125,0.2139294775,0.210541819,0.2123778698,0.2132769643,1.0801888641
0.2464833624,0.2342464629,0.2479916125,0.2139294775,0.210541819,0.2123778698,1.078933011
0.2393657901,0.2464833624,0.2342464629,0.2479916125,0.2139294775,0.210541819,1.077687455
0.2257148353,0.2393657901,0.2464833624,0.2342464629,0.2479916125,0.2139294775,1.0765215972
0.2223235226,0.2257148353,0.2393657901,0.2464833624,0.2342464629,0.2479916125,1.0753845301
0.2244598938,0.2223235226,0.2257148353,0.2393657901,0.2464833624,0.2342464629,1.0746113916
0.239624873,0.2244598938,0.2223235226,0.2257148353,0.2393657901,0.2464833624,1.0741224472
0.2103026539,0.239624873,0.2244598938,0.2223235226,0.2257148353,0.2393657901,1.0738684473
0.1994327945,0.2103026539,0.239624873,0.2244598938,0.2223235226,0.2257148353,1.0738070237
0.2357390241,0.1994327945,0.2103026539,0.239624873,0.2244598938,0.2223235226,1.0738586751
0.2558255441,0.2357390241,0.1994327945,0.2103026539,0.239624873,0.2244598938,1.0740371653
0.2481312878,0.2558255441,0.2357390241,0.1994327945,0.2103026539,0.239624873,1.0744225989
0.2238654158,0.2481312878,0.2558255441,0.2357390241,0.1994327945,0.2103026539,1.0749369407
0.2377393637,0.2238654158,0.2481312878,0.2558255441,0.2357390241,0.1994327945,1.0756036082
0.2645717994,0.2377393637,0.2238654158,0.2481312878,0.2558255441,0.2357390241,1.076387148
0.278712483,0.2645717994,0.2377393637,0.2238654158,0.2481312878,0.2558255441,1.0772579744
0.2748390919,0.278712483,0.2645717994,0.2377393637,0.2238654158,0.2481312878,1.0782136026
0.2602488173,0.2748390919,0.278712483,0.2645717994,0.2377393637,0.2238654158,1.0791164452
0.2247052189,0.2602488173,0.2748390919,0.278712483,0.2645717994,0.2377393637,1.0799932596
0.2047661994,0.2247052189,0.2602488173,0.2748390919,0.278712483,0.2645717994,1.0807081276
0.2030030379,0.2047661994,0.2247052189,0.2602488173,0.2748390919,0.278712483,1.0813273346
0.2133850971,0.2030030379,0.2047661994,0.2247052189,0.2602488173,0.2748390919,1.0818628323
0.2002625376,0.2133850971,0.2030030379,0.2047661994,0.2247052189,0.2602488173,1.0823251028
0.2218008027,0.2002625376,0.2133850971,0.2030030379,0.2047661994,0.2247052189,1.0827961249
0.2556697268,0.2218008027,0.2002625376,0.2133850971,0.2030030379,0.2047661994,1.083326825
0.2597782218,0.2556697268,0.2218008027,0.2002625376,0.2133850971,0.2030030379,1.0837986082
0.2306421267,0.2597782218,0.2556697268,0.2218008027,0.2002625376,0.2133850971,1.0842972703
0.2562879734,0.2306421267,0.2597782218,0.2556697268,0.2218008027,0.2002625376,1.0848128678
0.1971633583,0.2562879734,0.2306421267,0.2597782218,0.2556697268,0.2218008027,1.0853370675
0.1832207905,0.1971633583,0.2562879734,0.2306421267,0.2597782218,0.2556697268,1.0858630407
0.1649094259,0.1832207905,0.1971633583,0.2562879734,0.2306421267,0.2597782218,1.086413061
0.1977574196,0.1649094259,0.1832207905,0.1971633583,0.2562879734,0.2306421267,1.0869105347
0.2047417185,0.1977574196,0.1649094259,0.1832207905,0.1971633583,0.2562879734,1.0873563682
0.185821441,0.2047417185,0.1977574196,0.1649094259,0.1832207905,0.1971633583,1.0877031814
0.1719470154,0.185821441,0.2047417185,0.1977574196,0.1649094259,0.1832207905,1.087966111
0.1705449068,0.1719470154,0.185821441,0.2047417185,0.1977574196,0.1649094259,1.0881583716
0.1576047837,0.1705449068,0.1719470154,0.185821441,0.2047417185,0.1977574196,1.0882915704
0.1768277074,0.1576047837,0.1705449068,0.1719470154,0.185821441,0.2047417185,1.0883192133
0.1664143337,0.1768277074,0.1576047837,0.1705449068,0.1719470154,0.185821441,1.088200593
0.1672611835,0.1664143337,0.1768277074,0.1576047837,0.1705449068,0.1719470154,1.087983845
0.1767212354,0.1672611835,0.1664143337,0.1768277074,0.1576047837,0.1705449068,1.0877883519
0.1824498409,0.1767212354,0.1672611835,0.1664143337,0.1768277074,0.1576047837,1.0876372686
0.1740481129,0.1824498409,0.1767212354,0.1672611835,0.1664143337,0.1768277074,1.0875235077
0.1701153722,0.1740481129,0.1824498409,0.1767212354,0.1672611835,0.1664143337,1.0874410765
0.1889280375,0.1701153722,0.1740481129,0.1824498409,0.1767212354,0.1672611835,1.087377898
0.2029568519,0.1889280375,0.1701153722,0.1740481129,0.1824498409,0.1767212354,1.0872899327
0.1951589301,0.2029568519,0.1889280375,0.1701153722,0.1740481129,0.1824498409,1.0872077367
0.2033317526,0.1951589301,0.2029568519,0.1889280375,0.1701153722,0.1740481129,1.0871310913
0.2447618713,0.2033317526,0.1951589301,0.2029568519,0.1889280375,0.1701153722,1.0871613139
0.2571892598,0.2447618713,0.2033317526,0.1951589301,0.2029568519,0.1889280375,1.0872778639
0.2131366371,0.2571892598,0.2447618713,0.2033317526,0.1951589301,0.2029568519,1.0874630431
0.1970586865,0.2131366371,0.2571892598,0.2447618713,0.2033317526,0.1951589301,1.0877020937
0.2080124226,0.1970586865,0.2131366371,0.2571892598,0.2447618713,0.2033317526,1.0879247691
0.1960889228,0.2080124226,0.1970586865,0.2131366371,0.2571892598,0.2447618713,1.0881337795
0.2241835574,0.1960889228,0.2080124226,0.1970586865,0.2131366371,0.2571892598,1.0882547867
0.2277229095,0.2241835574,0.1960889228,0.2080124226,0.1970586865,0.2131366371,1.0882839524
0.2303392808,0.2277229095,0.2241835574,0.1960889228,0.2080124226,0.1970586865,1.0882385719
0.2211572393,0.2303392808,0.2277229095,0.2241835574,0.1960889228,0.2080124226,1.0881332355
0.2370588265,0.2211572393,0.2303392808,0.2277229095,0.2241835574,0.1960889228,1.0879984241
0.2944382095,0.2370588265,0.2211572393,0.2303392808,0.2277229095,0.2241835574,1.0878552529
0.3235889093,0.2944382095,0.2370588265,0.2211572393,0.2303392808,0.2277229095,1.087727655
0.3363488542,0.3235889093,0.2944382095,0.2370588265,0.2211572393,0.2303392808,1.0876988306
0.2917788392,0.3363488542,0.3235889093,0.2944382095,0.2370588265,0.2211572393,1.0876304165
0.2840223866,0.2917788392,0.3363488542,0.3235889093,0.2944382095,0.2370588265,1.0875305766
0.2842876999,0.2840223866,0.2917788392,0.3363488542,0.3235889093,0.2944382095,1.0874063877
0.2409593949,0.2842876999,0.2840223866,0.2917788392,0.3363488542,0.3235889093,1.0873196161
0.2546088506,0.2409593949,0.2842876999,0.2840223866,0.2917788392,0.3363488542,1.0872841701
0.2877199583,0.2546088506,0.2409593949,0.2842876999,0.2840223866,0.2917788392,1.0874321595
0.2506346357,0.2877199583,0.2546088506,0.2409593949,0.2842876999,0.2840223866,1.0878721148
0.2809267424,0.2506346357,0.2877199583,0.2546088506,0.2409593949,0.2842876999,1.0884780107
0.2640221382,0.2809267424,0.2506346357,0.2877199583,0.2546088506,0.2409593949,1.0892127635
0.2391475145,0.2640221382,0.2809267424,0.2506346357,0.2877199583,0.2546088506,1.090044586
0.2525372412,0.2391475145,0.2640221382,0.2809267424,0.2506346357,0.2877199583,1.0909853732
0.2791884454,0.2525372412,0.2391475145,0.2640221382,0.2809267424,0.2506346357,1.0921317279
0.2419299706,0.2791884454,0.2525372412,0.2391475145,0.2640221382,0.2809267424,1.0933580061
0.2349346403,0.2419299706,0.2791884454,0.2525372412,0.2391475145,0.2640221382,1.0947730702
0.2256071294,0.2349346403,0.2419299706,0.2791884454,0.2525372412,0.2391475145,1.0962044356
0.2555171841,0.2256071294,0.2349346403,0.2419299706,0.2791884454,0.2525372412,1.0976351479
0.2163836246,0.2555171841,0.2256071294,0.2349346403,0.2419299706,0.2791884454,1.0990513515
0.2091599081,0.2163836246,0.2555171841,0.2256071294,0.2349346403,0.2419299706,1.1004418709
0.2282429973,0.2091599081,0.2163836246,0.2555171841,0.2256071294,0.2349346403,1.1017044714
0.2024966623,0.2282429973,0.2091599081,0.2163836246,0.2555171841,0.2256071294,1.1028506195
0.1958352175,0.2024966623,0.2282429973,0.2091599081,0.2163836246,0.2555171841,1.1038431903
0.2058293554,0.1958352175,0.2024966623,0.2282429973,0.2091599081,0.2163836246,1.1047361189
0.214223806,0.2058293554,0.1958352175,0.2024966623,0.2282429973,0.2091599081,1.1055393329
0.2065321296,0.214223806,0.2058293554,0.1958352175,0.2024966623,0.2282429973,1.1062618178
0.2178262493,0.2065321296,0.214223806,0.2058293554,0.1958352175,0.2024966623,1.10680258
0.2580311625,0.2178262493,0.2065321296,0.214223806,0.2058293554,0.1958352175,1.1071887001
0.2840345025,0.2580311625,0.2178262493,0.2065321296,0.214223806,0.2058293554,1.1074504705
0.2531764137,0.2840345025,0.2580311625,0.2178262493,0.2065321296,0.214223806,1.1076139422
