c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5
0.2090762655,0.2125777419,0.2200732784,0.1839988043,0.1643952148,0.157460267
0.19082681,0.2090762655,0.2125777419,0.2200732784,0.1839988043,0.1643952148
0.143869485,0.19082681,0.2090762655,0.2125777419,0.2200732784,0.1839988043
0.1741654175,0.143869485,0.19082681,0.2090762655,0.2125777419,0.2200732784
0.2253159327,0.1741654175,0.143869485,0.19082681,0.2090762655,0.2125777419
0.1698475203,0.2253159327,0.1741654175,0.143869485,0.19082681,0.2090762655
0.2051398055,0.1698475203,0.2253159327,0.1741654175,0.143869485,0.19082681
0.1959231894,0.2051398055,0.1698475203,0.2253159327,0.1741654175,0.143869485
0.1747553811,0.1959231894,0.2051398055,0.1698475203,0.2253159327,0.1741654175
0.1876300406,0.1747553811,0.1959231894,0.2051398055,0.1698475203,0.2253159327
0.2054626479,0.1876300406,0.1747553811,0.1959231894,0.2051398055,0.1698475203
0.2388416767,0.2054626479,0.1876300406,0.1747553811,0.1959231894,0.2051398055
0.1292823977,0.2388416767,0.2054626479,0.1876300406,0.1747553811,0.1959231894
0.1467074296,0.1292823977,0.2388416767,0.2054626479,0.1876300406,0.1747553811
0.1705664447,0.1467074296,0.1292823977,0.2388416767,0.2054626479,0.1876300406
0.2245793647,0.1705664447,0.1467074296,0.1292823977,0.2388416767,0.2054626479
0.2094864031,0.2245793647,0.1705664447,0.1467074296,0.1292823977,0.2388416767
0.1955929562,0.2094864031,0.2245793647,0.1705664447,0.1467074296,0.1292823977
0.2688513474,0.1955929562,0.2094864031,0.2245793647,0.1705664447,0.1467074296
0.209739508,0.2688513474,0.1955929562,0.2094864031,0.2245793647,0.1705664447
0.221671541,0.209739508,0.2688513474,0.1955929562,0.2094864031,0.2245793647
0.2548868547,0.221671541,0.209739508,0.2688513474,0.1955929562,0.2094864031
0.2330478828,0.2548868547,0.221671541,0.209739508,0.2688513474,0.1955929562
0.2371316976,0.2330478828,0.2548868547,0.221671541,0.209739508,0.2688513474
0.2595490132,0.2371316976,0.2330478828,0.2548868547,0.221671541,0.209739508
0.271865902,0.2595490132,0.2371316976,0.2330478828,0.2548868547,0.221671541
0.2961466425,0.271865902,0.2595490132,0.2371316976,0.2330478828,0.2548868547
0.2292064363,0.2961466425,0.271865902,0.2595490132,0.2371316976,0.2330478828
0.1973913738,0.2292064363,0.2961466425,0.271865902,0.2595490132,0.2371316976
0.228818929,0.1973913738,0.2292064363,0.2961466425,0.271865902,0.2595490132
0.2176591537,0.228818929,0.1973913738,0.2292064363,0.2961466425,0.271865902
0.2253085082,0.2176591537,0.228818929,0.1973913738,0.2292064363,0.2961466425
0.2626875207,0.2253085082,0.2176591537,0.228818929,0.1973913738,0.2292064363
0.3011395266,0.2626875207,0.2253085082,0.2176591537,0.228818929,0.1973913738
0.2129661672,0.3011395266,0.2626875207,0.2253085082,0.2176591537,0.228818929
0.2564502767,0.2129661672,0.3011395266,0.2626875207,0.2253085082,0.2176591537
0.2214697454,0.2564502767,0.2129661672,0.3011395266,0.2626875207,0.2253085082
0.2461124677,0.2214697454,0.2564502767,0.2129661672,0.3011395266,0.2626875207
0.2535250939,0.2461124677,0.2214697454,0.2564502767,0.2129661672,0.3011395266
0.2496625188,0.2535250939,0.2461124677,0.2214697454,0.2564502767,0.2129661672
0.2293402158,0.2496625188,0.2535250939,0.2461124677,0.2214697454,0.2564502767
0.2040638795,0.2293402158,0.2496625188,0.2535250939,0.2461124677,0.2214697454
0.2096101311,0.2040638795,0.2293402158,0.2496625188,0.2535250939,0.2461124677
0.261103732,0.2096101311,0.2040638795,0.2293402158,0.2496625188,0.2535250939
0.2795837079,0.261103732,0.2096101311,0.2040638795,0.2293402158,0.2496625188
0.2834361171,0.2795837079,0.261103732,0.2096101311,0.2040638795,0.2293402158
0.2739487572,0.2834361171,0.2795837079,0.261103732,0.2096101311,0.2040638795
0.2810823702,0.2739487572,0.2834361171,0.2795837079,0.261103732,0.2096101311
0.2507393612,0.2810823702,0.2739487572,0.2834361171,0.2795837079,0.261103732
0.232816062,0.2507393612,0.2810823702,0.2739487572,0.2834361171,0.2795837079
0.2625833454,0.232816062,0.2507393612,0.2810823702,0.2739487572,0.2834361171
0.2783528952,0.2625833454,0.232816062,0.2507393612,0.2810823702,0.2739487572
0.2848159313,0.2783528952,0.2625833454,0.232816062,0.2507393612,0.2810823702
0.3522330028,0.2848159313,0.2783528952,0.2625833454,0.232816062,0.2507393612
0.3196101393,0.3522330028,0.2848159313,0.2783528952,0.2625833454,0.232816062
0.2470356059,0.3196101393,0.3522330028,0.2848159313,0.2783528952,0.2625833454
0.2401588717,0.2470356059,0.3196101393,0.3522330028,0.2848159313,0.2783528952
0.2223783566,0.2401588717,0.2470356059,0.3196101393,0.3522330028,0.2848159313
0.2226901304,0.2223783566,0.2401588717,0.2470356059,0.3196101393,0.3522330028
0.2411407116,0.2226901304,0.2223783566,0.2401588717,0.2470356059,0.3196101393
0.2717256107,0.2411407116,0.2226901304,0.2223783566,0.2401588717,0.2470356059
0.209263818,0.2717256107,0.2411407116,0.2226901304,0.2223783566,0.2401588717
0.1795256571,0.209263818,0.2717256107,0.2411407116,0.2226901304,0.2223783566
0.2764853053,0.1795256571,0.209263818,0.2717256107,0.2411407116,0.2226901304
0.2294666496,0.2764853053,0.1795256571,0.209263818,0.2717256107,0.2411407116
0.2570890962,0.2294666496,0.2764853053,0.1795256571,0.209263818,0.2717256107
0.2432085775,0.2570890962,0.2294666496,0.2764853053,0.1795256571,0.209263818
0.2954238255,0.2432085775,0.2570890962,0.2294666496,0.2764853053,0.1795256571
0.1813460599,0.2954238255,0.2432085775,0.2570890962,0.2294666496,0.2764853053
0.2674608332,0.1813460599,0.2954238255,0.2432085775,0.2570890962,0.2294666496
0.2159653121,0.2674608332,0.1813460599,0.2954238255,0.2432085775,0.2570890962
0.2334620603,0.2159653121,0.2674608332,0.1813460599,0.2954238255,0.2432085775
0.2315758031,0.2334620603,0.2159653121,0.2674608332,0.1813460599,0.2954238255
0.2162910015,0.2315758031,0.2334620603,0.2159653121,0.2674608332,0.1813460599
0.3164395963,0.2162910015,0.2315758031,0.2334620603,0.2159653121,0.2674608332
0.3063900099,0.3164395963,0.2162910015,0.2315758031,0.2334620603,0.2159653121
0.2110424219,0.3063900099,0.3164395963,0.2162910015,0.2315758031,0.2334620603
0.256908459,0.2110424219,0.3063900099,0.3164395963,0.2162910015,0.2315758031
0.2134826554,0.256908459,0.2110424219,0.3063900099,0.3164395963,0.2162910015
0.2266713374,0.2134826554,0.256908459,0.2110424219,0.3063900099,0.3164395963
0.176574559,0.2266713374,0.2134826554,0.256908459,0.2110424219,0.3063900099
0.2052243489,0.176574559,0.2266713374,0.2134826554,0.256908459,0.2110424219
0.1829976589,0.2052243489,0.176574559,0.2266713374,0.2134826554,0.256908459
0.277277042,0.1829976589,0.2052243489,0.176574559,0.2266713374,0.2134826554
0.22168613,0.277277042,0.1829976589,0.2052243489,0.176574559,0.2266713374
0.2008845337,0.22168613,0.277277042,0.1829976589,0.2052243489,0.176574559
0.181489354,0.2008845337,0.22168613,0.277277042,0.1829976589,0.2052243489
0.1796925568,0.181489354,0.2008845337,0.22168613,0.277277042,0.1829976589
0.2262603119,0.1796925568,0.181489354,0.2008845337,0.22168613,0.277277042
0.2120347847,0.2262603119,0.1796925568,0.181489354,0.2008845337,0.22168613
0.1749726895,0.2120347847,0.2262603119,0.1796925568,0.181489354,0.2008845337
0.2871379333,0.1749726895,0.2120347847,0.2262603119,0.1796925568,0.181489354
0.2597385303,0.2871379333,0.1749726895,0.2120347847,0.2262603119,0.1796925568
0.2777488005,0.2597385303,0.2871379333,0.1749726895,0.2120347847,0.2262603119
0.234599483,0.2777488005,0.2597385303,0.2871379333,0.1749726895,0.2120347847
0.2271305362,0.234599483,0.2777488005,0.2597385303,0.2871379333,0.1749726895
0.2276803941,0.2271305362,0.234599483,0.2777488005,0.2597385303,0.2871379333
0.1874934331,0.2276803941,0.2271305362,0.234599483,0.2777488005,0.2597385303
0.2399031594,0.1874934331,0.2276803941,0.2271305362,0.234599483,0.2777488005
0.1750788156,0.2399031594,0.1874934331,0.2276803941,0.2271305362,0.234599483
0.1730152117,0.1750788156,0.2399031594,0.1874934331,0.2276803941,0.2271305362
0.2207324512,0.1730152117,0.1750788156,0.2399031594,0.1874934331,0.2276803941
0.2244757591,0.2207324512,0.1730152117,0.1750788156,0.2399031594,0.1874934331
0.2184467073,0.2244757591,0.2207324512,0.1730152117,0.1750788156,0.2399031594
0.2946917488,0.2184467073,0.2244757591,0.2207324512,0.1730152117,0.1750788156
0.2588882319,0.2946917488,0.2184467073,0.2244757591,0.2207324512,0.1730152117
0.1912355306,0.2588882319,0.2946917488,0.2184467073,0.2244757591,0.2207324512
0.2574783752,0.1912355306,0.2588882319,0.2946917488,0.2184467073,0.2244757591
0.2596788334,0.2574783752,0.1912355306,0.2588882319,0.2946917488,0.2184467073
0.2610911064,0.2596788334,0.2574783752,0.1912355306,0.2588882319,0.2946917488
0.1692224225,0.2610911064,0.2596788334,0.2574783752,0.1912355306,0.2588882319
0.1981686548,0.1692224225,0.2610911064,0.2596788334,0.2574783752,0.1912355306
0.2621548841,0.1981686548,0.1692224225,0.2610911064,0.2596788334,0.2574783752
0.2197128005,0.2621548841,0.1981686548,0.1692224225,0.2610911064,0.2596788334
0.197431122,0.2197128005,0.2621548841,0.1981686548,0.1692224225,0.2610911064
0.1811313905,0.197431122,0.2197128005,0.2621548841,0.1981686548,0.1692224225
0.2301153184,0.1811313905,0.197431122,0.2197128005,0.2621548841,0.1981686548
0.2110208946,0.2301153184,0.1811313905,0.197431122,0.2197128005,0.2621548841
0.2042189766,0.2110208946,0.2301153184,0.1811313905,0.197431122,0.2197128005
0.2595611437,0.2042189766,0.2110208946,0.2301153184,0.1811313905,0.197431122
0.2104168534,0.2595611437,0.2042189766,0.2110208946,0.2301153184,0.1811313905
0.1908147517,0.2104168534,0.2595611437,0.2042189766,0.2110208946,0.2301153184
0.2734193779,0.1908147517,0.2104168534,0.2595611437,0.2042189766,0.2110208946
0.2497410176,0.2734193779,0.1908147517,0.2104168534,0.2595611437,0.2042189766
0.2124370307,0.2497410176,0.2734193779,0.1908147517,0.2104168534,0.2595611437
0.1890499898,0.2124370307,0.2497410176,0.2734193779,0.1908147517,0.2104168534
0.194525686,0.1890499898,0.2124370307,0.2497410176,0.2734193779,0.1908147517
0.2071368553,0.194525686,0.1890499898,0.2124370307,0.2497410176,0.2734193779
0.1875101946,0.2071368553,0.194525686,0.1890499898,0.2124370307,0.2497410176
0.2594722352,0.1875101946,0.2071368553,0.194525686,0.1890499898,0.2124370307
0.2870511082,0.2594722352,0.1875101946,0.2071368553,0.194525686,0.1890499898
0.2904029458,0.2870511082,0.2594722352,0.1875101946,0.2071368553,0.194525686
0.2150811121,0.2904029458,0.2870511082,0.2594722352,0.1875101946,0.2071368553
0.1843389586,0.2150811121,0.2904029458,0.2870511082,0.2594722352,0.1875101946
0.1280709587,0.1843389586,0.2150811121,0.2904029458,0.2870511082,0.2594722352
0.1284988418,0.1280709587,0.1843389586,0.2150811121,0.2904029458,0.2870511082
0.1738783442,0.1284988418,0.1280709587,0.1843389586,0.2150811121,0.2904029458
0.2312845137,0.1738783442,0.1284988418,0.1280709587,0.1843389586,0.2150811121
0.202874523,0.2312845137,0.1738783442,0.1284988418,0.1280709587,0.1843389586
0.1781369882,0.202874523,0.2312845137,0.1738783442,0.1284988418,0.1280709587
0.1969911214,0.1781369882,0.202874523,0.2312845137,0.1738783442,0.1284988418
0.1827454362,0.1969911214,0.1781369882,0.202874523,0.2312845137,0.1738783442
0.1789996497,0.1827454362,0.1969911214,0.1781369882,0.202874523,0.2312845137
0.1876998859,0.1789996497,0.1827454362,0.1969911214,0.1781369882,0.202874523
0.1761355308,0.1876998859,0.1789996497,0.1827454362,0.1969911214,0.1781369882
0.2531069277,0.1761355308,0.1876998859,0.1789996497,0.1827454362,0.1969911214
0.1908504896,0.2531069277,0.1761355308,0.1876998859,0.1789996497,0.1827454362
0.2056165349,0.1908504896,0.2531069277,0.1761355308,0.1876998859,0.1789996497
0.1881037121,0.2056165349,0.1908504896,0.2531069277,0.1761355308,0.1876998859
0.199547194,0.1881037121,0.2056165349,0.1908504896,0.2531069277,0.1761355308
0.212005699,0.199547194,0.1881037121,0.2056165349,0.1908504896,0.2531069277
0.2552065896,0.212005699,0.199547194,0.1881037121,0.2056165349,0.1908504896
0.2268540923,0.2552065896,0.212005699,0.199547194,0.1881037121,0.2056165349
0.2350075453,0.2268540923,0.2552065896,0.212005699,0.199547194,0.1881037121
0.1895253674,0.2350075453,0.2268540923,0.2552065896,0.212005699,0.199547194
0.2295838188,0.1895253674,0.2350075453,0.2268540923,0.2552065896,0.212005699
0.1873376264,0.2295838188,0.1895253674,0.2350075453,0.2268540923,0.2552065896
0.181410405,0.1873376264,0.2295838188,0.1895253674,0.2350075453,0.2268540923
0.2015309678,0.181410405,0.1873376264,0.2295838188,0.1895253674,0.2350075453
0.1838404285,0.2015309678,0.181410405,0.1873376264,0.2295838188,0.1895253674
0.2143909995,0.1838404285,0.2015309678,0.181410405,0.1873376264,0.2295838188
0.2136032426,0.2143909995,0.1838404285,0.2015309678,0.181410405,0.1873376264
0.190869747,0.2136032426,0.2143909995,0.1838404285,0.2015309678,0.181410405
0.1663664331,0.190869747,0.2136032426,0.2143909995,0.1838404285,0.2015309678
0.2092543966,0.1663664331,0.190869747,0.2136032426,0.2143909995,0.1838404285
0.2412823934,0.2092543966,0.1663664331,0.190869747,0.2136032426,0.2143909995
0.1805978758,0.2412823934,0.2092543966,0.1663664331,0.190869747,0.2136032426
0.2273314106,0.1805978758,0.2412823934,0.2092543966,0.1663664331,0.190869747
0.2218185138,0.2273314106,0.1805978758,0.2412823934,0.2092543966,0.1663664331
0.2617777896,0.2218185138,0.2273314106,0.1805978758,0.2412823934,0.2092543966
0.2389989153,0.2617777896,0.2218185138,0.2273314106,0.1805978758,0.2412823934
0.2189989508,0.2389989153,0.2617777896,0.2218185138,0.2273314106,0.1805978758
0.21414324,0.2189989508,0.2389989153,0.2617777896,0.2218185138,0.2273314106
0.2062251641,0.21414324,0.2189989508,0.2389989153,0.2617777896,0.2218185138
0.22385371,0.2062251641,0.21414324,0.2189989508,0.2389989153,0.2617777896
0.2614814671,0.22385371,0.2062251641,0.21414324,0.2189989508,0.2389989153
0.2073748337,0.2614814671,0.22385371,0.2062251641,0.21414324,0.2189989508
0.2225842811,0.2073748337,0.2614814671,0.22385371,0.2062251641,0.21414324
0.214775618,0.2225842811,0.2073748337,0.2614814671,0.22385371,0.2062251641
0.1978762123,0.214775618,0.2225842811,0.2073748337,0.2614814671,0.22385371
0.1787374988,0.1978762123,0.214775618,0.2225842811,0.2073748337,0.2614814671
0.2114286193,0.1787374988,0.1978762123,0.214775618,0.2225842811,0.2073748337
0.3917065382,0.2114286193,0.1787374988,0.1978762123,0.214775618,0.2225842811
0.385638919,0.3917065382,0.2114286193,0.1787374988,0.1978762123,0.214775618
0.3256517351,0.385638919,0.3917065382,0.2114286193,0.1787374988,0.1978762123
0.2362782648,0.3256517351,0.385638919,0.3917065382,0.2114286193,0.1787374988
0.2962346236,0.2362782648,0.3256517351,0.385638919,0.3917065382,0.2114286193
0.270221355,0.2962346236,0.2362782648,0.3256517351,0.385638919,0.3917065382
0.3454242088,0.270221355,0.2962346236,0.2362782648,0.3256517351,0.385638919
0.3077299777,0.3454242088,0.270221355,0.2962346236,0.2362782648,0.3256517351
0.2729671875,0.3077299777,0.3454242088,0.270221355,0.2962346236,0.2362782648
0.2857133327,0.2729671875,0.3077299777,0.3454242088,0.270221355,0.2962346236
0.2612129215,0.2857133327,0.2729671875,0.3077299777,0.3454242088,0.270221355
0.291610073,0.2612129215,0.2857133327,0.2729671875,0.3077299777,0.3454242088
0.3444846499,0.291610073,0.2612129215,0.2857133327,0.2729671875,0.3077299777
0.5113909467,0.3444846499,0.291610073,0.2612129215,0.2857133327,0.2729671875
0.5037210646,0.5113909467,0.3444846499,0.291610073,0.2612129215,0.2857133327
0.4201094832,0.5037210646,0.5113909467,0.3444846499,0.291610073,0.2612129215
0.3960727812,0.4201094832,0.5037210646,0.5113909467,0.3444846499,0.291610073
0.4354123992,0.3960727812,0.4201094832,0.5037210646,0.5113909467,0.3444846499
0.3042953774,0.4354123992,0.3960727812,0.4201094832,0.5037210646,0.5113909467
0.2877459682,0.3042953774,0.4354123992,0.3960727812,0.4201094832,0.5037210646
0.3278797889,0.2877459682,0.3042953774,0.4354123992,0.3960727812,0.4201094832
0.321341886,0.3278797889,0.2877459682,0.3042953774,0.4354123992,0.3960727812
0.2767943527,0.321341886,0.3278797889,0.2877459682,0.3042953774,0.4354123992
0.2612104269,0.2767943527,0.321341886,0.3278797889,0.2877459682,0.3042953774
0.2896741462,0.2612104269,0.2767943527,0.321341886,0.3278797889,0.2877459682
0.2581585033,0.2896741462,0.2612104269,0.2767943527,0.321341886,0.3278797889
0.1958999326,0.2581585033,0.2896741462,0.2612104269,0.2767943527,0.321341886
0.4241697952,0.1958999326,0.2581585033,0.2896741462,0.2612104269,0.2767943527
0.3456962866,0.4241697952,0.1958999326,0.2581585033,0.2896741462,0.2612104269
0.4130917841,0.3456962866,0.4241697952,0.1958999326,0.2581585033,0.2896741462
0.4897994156,0.4130917841,0.3456962866,0.4241697952,0.1958999326,0.2581585033
0.569592878,0.4897994156,0.4130917841,0.3456962866,0.4241697952,0.1958999326
0.4541316791,0.569592878,0.4897994156,0.4130917841,0.3456962866,0.4241697952
0.5414268454,0.4541316791,0.569592878,0.4897994156,0.4130917841,0.3456962866
0.5200901831,0.5414268454,0.4541316791,0.569592878,0.4897994156,0.4130917841
0.6135266192,0.5200901831,0.5414268454,0.4541316791,0.569592878,0.4897994156
0.549650619,0.6135266192,0.5200901831,0.5414268454,0.4541316791,0.569592878
0.4387810605,0.549650619,0.6135266192,0.5200901831,0.5414268454,0.4541316791
0.4494382076,0.4387810605,0.549650619,0.6135266192,0.5200901831,0.5414268454
0.5858668868,0.4494382076,0.4387810605,0.549650619,0.6135266192,0.5200901831
0.4948609736,0.5858668868,0.4494382076,0.4387810605,0.549650619,0.6135266192
0.4092162891,0.4948609736,0.5858668868,0.4494382076,0.4387810605,0.549650619
0.4795425297,0.4092162891,0.4948609736,0.5858668868,0.4494382076,0.4387810605
0.6961976579,0.4795425297,0.4092162891,0.4948609736,0.5858668868,0.4494382076
0.4461641933,0.6961976579,0.4795425297,0.4092162891,0.4948609736,0.5858668868
0.3839308371,0.4461641933,0.6961976579,0.4795425297,0.4092162891,0.4948609736
0.4278628607,0.3839308371,0.4461641933,0.6961976579,0.4795425297,0.4092162891
0.4446565832,0.4278628607,0.3839308371,0.4461641933,0.6961976579,0.4795425297
0.338179963,0.4446565832,0.4278628607,0.3839308371,0.4461641933,0.6961976579
0.2808852712,0.338179963,0.4446565832,0.4278628607,0.3839308371,0.4461641933
0.2828446373,0.2808852712,0.338179963,0.4446565832,0.4278628607,0.3839308371
0.3049873768,0.2828446373,0.2808852712,0.338179963,0.4446565832,0.4278628607
0.2556204398,0.3049873768,0.2828446373,0.2808852712,0.338179963,0.4446565832
0.3260053814,0.2556204398,0.3049873768,0.2828446373,0.2808852712,0.338179963
0.2980737018,0.3260053814,0.2556204398,0.3049873768,0.2828446373,0.2808852712
0.242888011,0.2980737018,0.3260053814,0.2556204398,0.3049873768,0.2828446373
0.3142825462,0.242888011,0.2980737018,0.3260053814,0.2556204398,0.3049873768
0.2679749635,0.3142825462,0.242888011,0.2980737018,0.3260053814,0.2556204398
0.3053819113,0.2679749635,0.3142825462,0.242888011,0.2980737018,0.3260053814
0.2688303184,0.3053819113,0.2679749635,0.3142825462,0.242888011,0.2980737018
0.3533268823,0.2688303184,0.3053819113,0.2679749635,0.3142825462,0.242888011
0.3523603518,0.3533268823,0.2688303184,0.3053819113,0.2679749635,0.3142825462
0.2632507039,0.3523603518,0.3533268823,0.2688303184,0.3053819113,0.2679749635
0.2544619685,0.2632507039,0.3523603518,0.3533268823,0.2688303184,0.3053819113
