S_Log_All_Crisis_Yes,S_Log_Exchange,Date,greece
7.353102,0.3130889,20131229,8.7252046054
7.339025,0.3134415,20131230,8.4567367713
7.326093,0.3137983,20131231,8.0540350203
7.311435,0.3140756,20140101,8.9936724394
7.301172,0.3142386,20140102,9.3963741904
7.295952,0.3143076,20140103,9.3963741904
7.287801,0.3142996,20140104,9.7990759414
7.279096,0.3142514,20140105,10.8729472774
7.273876,0.314158,20140106,10.6044794434
7.273496,0.3140052,20140107,10.3360116094
7.278682,0.3138097,20140108,11.1414151115
7.28896,0.313635,20140109,11.0071811944
7.301435,0.3134789,20140110,10.4702455264
7.310566,0.3133396,20140111,11.1414151115
7.317794,0.3132026,20140112,11.4098829455
7.327921,0.3130946,20140113,11.6783507795
7.340234,0.3129539,20140114,11.8125846965
7.353822,0.3127853,20140115,11.5441168625
7.369433,0.3125619,20140116,11.2756490285
7.368522,0.3122962,20140117,10.4702455264
7.351001,0.311999,20140118,10.8729472774
7.319284,0.3116793,20140119,11.8125846965
7.286165,0.3113489,20140120,11.2756490285
7.25009,0.3110029,20140121,11.1414151115
7.209659,0.310746,20140122,10.7387133604
7.146245,0.310564,20140123,10.8729472774
7.059525,0.3104445,20140124,10.4702455264
6.960585,0.3103767,20140125,10.7320016646
6.883504,0.3103508,20140126,12.5642946317
6.831363,0.3103466,20140127,11.7790262172
6.799942,0.3103608,20140128,10.7320016646
6.786144,0.310306,20140129,10.4702455264
6.78311,0.3101597,20140130,10.7320016646
6.79375,0.3099405,20140131,10.3393674573
6.810268,0.3096646,20140201,10.6011235955
6.827909,0.3093626,20140202,11.5172700791
6.851851,0.3090306,20140203,11.9099042863
6.881948,0.3086864,20140204,11.38639201
6.915012,0.3083986,20140205,11.5172700791
6.950724,0.3081666,20140206,11.9099042863
6.987926,0.3079821,20140207,10.9937578027
7.020557,0.3078381,20140208,12.3025384935
7.048913,0.3077501,20140209,11.5172700791
7.080178,0.3077159,20140210,11.6481481481
7.116585,0.3076799,20140211,10.9937578027
7.154896,0.3076994,20140212,10.9937578027
7.193015,0.3077791,20140213,10.6011235955
7.23141,0.3079066,20140214,9.4232209738
7.261623,0.3080716,20140215,10.7320016646
7.285327,0.3082654,20140216,11.7790262172
7.311086,0.30853,20140217,10.7320016646
7.33775,0.3088524,20140218,10.9937578027
7.36631,0.3091657,20140219,10.8628797337
7.394089,0.3094921,20140220,10.4702455264
7.4214,0.3098256,20140221,10.4702455264
7.443453,0.3101617,20140222,10.2084893883
7.459981,0.3105125,20140223,12.3025384935
7.478819,0.3108753,20140224,13.087806908
7.498458,0.3111851,20140225,12.3025384935
7.517601,0.3114899,20140226,11.7790262172
7.523957,0.311847,20140227,11.2555139409
7.532502,0.312243,20140228,10.6011235955
7.534958,0.3126664,20140301,10.3393674573
7.52188,0.3130768,20140302,12.0407823554
7.51227,0.3134491,20140303,10.9937578027
7.504759,0.3137891,20140304,11.5172700791
7.500762,0.3141822,20140305,12.4334165626
7.500946,0.3146287,20140306,12.0407823554
7.502259,0.3151141,20140307,11.5172700791
7.499316,0.3156261,20140308,11.2555139409
7.49404,0.3161633,20140309,12.6951727008
7.491793,0.316706,20140310,12.1716604245
7.493032,0.3172744,20140311,11.38639201
7.494794,0.3178746,20140312,11.6481481481
7.497632,0.3184922,20140313,11.5172700791
7.496158,0.3191179,20140314,10.3393674573
7.490624,0.3197438,20140315,10.0776113192
7.480906,0.3203658,20140316,11.6481481481
7.475049,0.3209683,20140317,11.2555139409
7.473688,0.3215469,20140318,10.9937578027
7.476352,0.3220093,20140319,11.2555139409
7.480831,0.3223723,20140320,10.7320016646
7.486013,0.3226511,20140321,10.2084893883
7.48699,0.3228589,20140322,10.4702455264
7.48595,0.3230079,20140323,11.7790262172
7.487929,0.3231027,20140324,11.5172700791
7.493443,0.3231591,20140325,10.8628797337
7.500823,0.3231592,20140326,11.6481481481
7.510367,0.3231144,20140327,11.5172700791
7.519152,0.3230337,20140328,10.7320016646
7.523582,0.3229247,20140329,10.9937578027
7.525594,0.3228113,20140330,12.6951727008
7.530005,0.3227151,20140331,12.1716604245
7.536107,0.3226025,20140401,11.38639201
7.54325,0.3224393,20140402,11.38639201
7.551461,0.3222337,20140403,11.38639201
7.555424,0.3219958,20140404,11.2555139409
7.558212,0.3217342,20140405,11.1246358718
7.557777,0.3214859,20140406,12.6951727008
7.558575,0.3212922,20140407,11.6481481481
7.559882,0.3211548,20140408,11.38639201
7.56363,0.3211192,20140409,11.38639201
7.568557,0.3211708,20140410,11.9099042863
7.574129,0.3212925,20140411,11.2555139409
7.572332,0.3214697,20140412,10.8628797337
7.565184,0.3216368,20140413,11.9099042863
7.560018,0.3217809,20140414,11.38639201
7.556479,0.3219152,20140415,11.38639201
7.55442,0.3220488,20140416,10.8628797337
7.554319,0.322169,20140417,10.4702455264
7.552096,0.322277,20140418,9.815855181
7.544869,0.3223742,20140419,9.9467332501
7.533633,0.3224427,20140420,10.6011235955
7.523667,0.3224976,20140421,11.5172700791
7.516692,0.322548,20140422,11.5172700791
7.512963,0.3226045,20140423,11.6481481481
7.514559,0.3226725,20140424,12.6188271605
7.51675,0.3227492,20140425,11.6481481481
7.515597,0.3228322,20140426,10.6774691358
7.511929,0.3229237,20140427,12.6188271605
7.509281,0.3229953,20140428,12.6188271605
7.509776,0.3230947,20140429,12.6188271605
7.513469,0.3232136,20140430,12.6188271605
7.517699,0.3233448,20140501,12.6188271605
7.520724,0.3234848,20140502,12.6188271605
7.517889,0.3236304,20140503,12.6188271605
7.512198,0.3237936,20140504,12.6188271605
7.51016,0.3239981,20140505,13.5895061728
7.51219,0.3242291,20140506,13.5895061728
7.514835,0.324441,20140507,13.5895061728
7.484171,0.3245622,20140508,13.5895061728
7.459726,0.3246087,20140509,13.5895061728
7.435575,0.3245943,20140510,16.5015432099
7.410902,0.3245285,20140511,15.5308641975
7.395453,0.324386,20140512,13.5895061728
7.387563,0.324188,20140513,13.5895061728
7.383114,0.3239426,20140514,13.5895061728
7.382605,0.3236584,20140515,13.5895061728
7.384193,0.3233455,20140516,12.6188271605
7.38166,0.3230125,20140517,10.6774691358
7.377259,0.3226725,20140518,13.5895061728
7.375015,0.3223199,20140519,14.5601851852
7.376067,0.3219278,20140520,13.5895061728
7.381099,0.3215039,20140521,12.6188271605
7.389229,0.3210409,20140522,12.6188271605
7.398256,0.3205509,20140523,11.6481481481
7.4027,0.3200439,20140524,13.5895061728
7.406443,0.3195282,20140525,13.5895061728
7.410553,0.3190033,20140526,13.5895061728
7.415324,0.31846,20140527,13.5895061728
7.421384,0.317916,20140528,12.6188271605
7.428272,0.3174005,20140529,13.5895061728
7.435137,0.3169131,20140530,12.6188271605
7.435006,0.3164534,20140531,13.5895061728
7.433695,0.3159958,20140601,14.5601851852
7.437325,0.3155576,20140602,13.5895061728
7.444458,0.3151359,20140603,18.4429012346
7.453712,0.3147311,20140604,16.5015432099
7.463252,0.3143593,20140605,14.5601851852
7.470353,0.3140181,20140606,13.5895061728
7.471622,0.313705,20140607,14.5601851852
7.469345,0.3133811,20140608,14.5601851852
7.46751,0.3130178,20140609,14.5601851852
7.467565,0.312618,20140610,14.5601851852
7.470415,0.3122105,20140611,14.5601851852
7.474201,0.3117756,20140612,14.5601851852
7.476845,0.3113229,20140613,15.5308641975
7.471926,0.3108604,20140614,57.2700617284
7.441262,0.3104357,20140615,24.2669753086
7.419002,0.3100203,20140616,16.5015432099
7.402993,0.3096341,20140617,15.5308641975
7.391056,0.3093145,20140618,15.5308641975
7.384627,0.309027,20140619,34.9444444444
7.382293,0.3087685,20140620,34.9444444444
7.378978,0.3085359,20140621,15.5308641975
7.371307,0.3083318,20140622,15.5308641975
7.366818,0.3081492,20140623,15.5308641975
7.366549,0.3080226,20140624,33.9737654321
7.369061,0.307922,20140625,32.0324074074
7.372171,0.3078589,20140626,19.4135802469
7.375862,0.3078268,20140627,18.4429012346
7.372915,0.3078202,20140628,19.4135802469
7.365746,0.3078774,20140629,97.0679012346
7.361872,0.3079792,20140630,54.3580246914
7.362176,0.3080978,20140701,20.3842592593
7.365336,0.3081951,20140702,16.5015432099
7.36903,0.3082742,20140703,15.5308641975
7.369831,0.3083377,20140704,15.5308641975
7.365324,0.3083879,20140705,15.5308641975
7.356459,0.3084225,20140706,14.5601851852
7.352422,0.3084515,20140707,13.5895061728
7.351439,0.3084873,20140708,14.5601851852
7.351786,0.3085063,20140709,13.5895061728
7.354994,0.3085099,20140710,12.6188271605
7.364427,0.3085012,20140711,12.6188271605
7.36797,0.3084825,20140712,12.6188271605
7.369029,0.3084721,20140713,14.5601851852
7.371677,0.3084339,20140714,13.5895061728
7.377149,0.3083418,20140715,13.5895061728
7.38478,0.3082071,20140716,13.5895061728
7.393491,0.308028,20140717,12.6188271605
7.403204,0.3078149,20140718,11.6481481481
7.409474,0.3075762,20140719,12.6188271605
7.413906,0.307326,20140720,13.5895061728
7.42049,0.3070288,20140721,12.6188271605
7.427072,0.3066907,20140722,12.6188271605
7.434902,0.3063272,20140723,12.452789961
7.447632,0.3059193,20140724,12.2867527615
7.461728,0.3054795,20140725,11.7886411631
7.47195,0.3050183,20140726,11.7886411631
7.477931,0.304551,20140727,13.1169387589
7.485523,0.3040612,20140728,12.452789961
7.493583,0.3035341,20140729,11.9546783626
7.50162,0.302991,20140730,11.7886411631
7.511274,0.3024747,20140731,11.9546783626
7.519608,0.3019853,20140801,11.6226039636
7.524233,0.3015226,20140802,11.9546783626
7.525648,0.3010696,20140803,12.6188271605
7.530793,0.3005934,20140804,12.78486436
7.536897,0.3000947,20140805,12.1207155621
7.544636,0.2995882,20140806,11.4565667641
7.55185,0.2991176,20140807,12.1207155621
7.558148,0.298681,20140808,11.2905295647
7.557618,0.2982761,20140809,11.4565667641
7.550945,0.2978809,20140810,13.1169387589
7.545695,0.2974765,20140811,11.4565667641
7.541766,0.2970763,20140812,11.1244923652
7.541205,0.29669,20140813,11.2905295647
7.541868,0.296331,20140814,11.2905295647
7.539876,0.2959977,20140815,10.6263807667
7.53213,0.2956884,20140816,10.4603435673
7.522064,0.2953763,20140817,11.9546783626
7.512599,0.2950365,20140818,11.6226039636
7.502516,0.2946507,20140819,11.6226039636
7.494708,0.2942314,20140820,11.2905295647
7.488481,0.2937538,20140821,10.9584551657
7.484328,0.2932338,20140822,10.6263807667
7.477039,0.2926844,20140823,10.4603435673
7.467544,0.2920935,20140824,11.7886411631
7.461157,0.2914619,20140825,11.6226039636
7.456805,0.290806,20140826,11.2905295647
7.455614,0.2901262,20140827,10.9584551657
7.456032,0.2894127,20140828,11.1244923652
7.457302,0.288679,20140829,11.2905295647
7.458176,0.2879363,20140830,11.4565667641
7.459196,0.2871937,20140831,16.603719948
7.464366,0.2864389,20140901,14.4452363548
7.474247,0.2856908,20140902,12.452789961
7.488981,0.2847944,20140903,13.1169387589
7.504643,0.2838102,20140904,12.1207155621
7.520407,0.2827646,20140905,12.1207155621
7.531736,0.2816798,20140906,11.9546783626
7.538166,0.2805679,20140907,15.4414595517
7.546442,0.2794149,20140908,12.6188271605
7.55447,0.2782395,20140909,12.1207155621
7.563627,0.2770793,20140910,11.9546783626
7.57272,0.2759577,20140911,11.6226039636
7.580589,0.2748786,20140912,11.1244923652
7.582896,0.2738447,20140913,10.4603435673
7.582795,0.2728547,20140914,11.2905295647
7.585362,0.2719294,20140915,11.9546783626
7.590495,0.2710519,20140916,11.6226039636
7.597727,0.2701871,20140917,11.6226039636
7.606217,0.2692806,20140918,11.6226039636
7.615349,0.2683495,20140919,10.6263807667
7.619391,0.2674077,20140920,9.6301575699
7.616948,0.266462,20140921,10.7924179662
7.615774,0.2655452,20140922,11.6226039636
7.61691,0.2646063,20140923,11.9546783626
7.618986,0.2636277,20140924,11.7886411631
7.623743,0.2625778,20140925,11.1244923652
7.631449,0.2614808,20140926,10.7924179662
7.637935,0.2603566,20140927,9.6301575699
7.641759,0.2592349,20140928,10.9584551657
7.648361,0.2580673,20140929,10.9584551657
7.657435,0.2568663,20140930,10.6263807667
7.66787,0.2556913,20141001,10.9584551657
7.673514,0.2544277,20141002,10.9584551657
7.679603,0.2531049,20141003,10.1282691683
7.68073,0.2517474,20141004,9.6301575699
7.676817,0.2504351,20141005,9.9622319688
7.675501,0.2491996,20141006,11.1244923652
7.678492,0.2480836,20141007,10.7924179662
7.685255,0.2470755,20141008,10.6263807667
7.694788,0.2461279,20141009,11.1244923652
7.705247,0.2452387,20141010,10.1282691683
7.710192,0.2444057,20141011,10.1282691683
7.710916,0.2436266,20141012,10.4603435673
7.713115,0.2429179,20141013,10.9584551657
7.720533,0.242366,20141014,11.9546783626
7.73221,0.2419733,20141015,10.9584551657
7.745054,0.2416689,20141016,10.2943063678
7.75856,0.241439,20141017,9.7961947693
7.767504,0.2412717,20141018,8.9660087719
7.771713,0.2411789,20141019,10.0564692982
7.77569,0.2411009,20141020,10.1776315789
7.779879,0.2409838,20141021,10.0564692982
7.783781,0.2408362,20141022,9.5718201754
7.787934,0.2406787,20141023,9.9353070175
7.792974,0.2405148,20141024,9.2083333333
7.790935,0.2403474,20141025,8.7236842105
7.783772,0.2402079,20141026,10.0564692982
7.777987,0.2401199,20141027,10.0564692982
7.773793,0.2400863,20141028,9.5718201754
7.771873,0.2399869,20141029,9.8141447368
7.770927,0.2397618,20141030,9.8141447368
7.770584,0.2394373,20141031,8.8448464912
7.766594,0.2390355,20141101,8.3601973684
7.759367,0.2385407,20141102,8.9660087719
7.753317,0.238029,20141103,9.6929824561
7.749092,0.2374561,20141104,9.6929824561
7.747914,0.2367799,20141105,9.329495614
7.749181,0.2360333,20141106,9.5718201754
7.749956,0.2352369,20141107,9.0871710526
7.748066,0.2344084,20141108,8.2390350877
7.744573,0.2335645,20141109,9.6929824561
7.743484,0.2327165,20141110,9.9353070175
7.743086,0.2318986,20141111,8.7236842105
7.742626,0.2311294,20141112,9.0871710526
7.742667,0.2304216,20141113,9.6929824561
7.743309,0.2297708,20141114,9.9353070175
7.739091,0.2291725,20141115,8.9660087719
7.73059,0.2285851,20141116,9.5718201754
7.723214,0.2280821,20141117,9.8141447368
7.717513,0.2276636,20141118,10.1776315789
7.714782,0.2273002,20141119,9.0871710526
7.714027,0.2268791,20141120,9.2083333333
7.714671,0.2264155,20141121,9.2083333333
7.711461,0.2259221,20141122,7.5120614035
7.705322,0.2254361,20141123,8.4813596491
7.702951,0.2249971,20141124,9.329495614
7.704095,0.2246253,20141125,8.2390350877
7.706875,0.2243118,20141126,7.9967105263
7.709034,0.2239964,20141127,7.7543859649
7.710416,0.2236827,20141128,7.2697368421
7.707148,0.2233735,20141129,7.3908991228
7.702034,0.2231128,20141130,8.3601973684
7.698544,0.2228135,20141201,8.9660087719
7.696626,0.2224163,20141202,9.4506578947
7.69536,0.2220473,20141203,9.5718201754
7.694674,0.2216014,20141204,9.5718201754
7.697225,0.2210975,20141205,9.2083333333
7.698232,0.2205518,20141206,7.8755482456
7.693736,0.2199679,20141207,8.8448464912
7.69213,0.2194585,20141208,9.9353070175
7.694121,0.2190225,20141209,9.6929824561
7.698194,0.2186278,20141210,9.5718201754
7.701336,0.2183405,20141211,9.329495614
7.707736,0.218143,20141212,9.329495614
7.709644,0.2180202,20141213,7.7543859649
7.708976,0.2179479,20141214,8.4813596491
7.711499,0.2179446,20141215,9.6929824561
7.715504,0.2179183,20141216,8.9660087719
7.719647,0.2177807,20141217,9.4506578947
7.723656,0.2175086,20141218,8.7236842105
7.726683,0.2171303,20141219,7.7543859649
7.723016,0.2166697,20141220,7.2697368421
7.713326,0.2161609,20141221,7.7543859649
7.705264,0.2155593,20141222,7.8755482456
7.697124,0.2148951,20141223,7.3908991228
7.686739,0.2141868,20141224,7.0274122807
7.671362,0.2134499,20141225,7.2697368421
7.650405,0.2126972,20141226,8.2390350877
7.626642,0.2119392,20141227,8.3601973684
7.609798,0.211177,20141228,11.0257675439
7.603753,0.2104151,20141229,11.389254386
7.603434,0.2096009,20141230,10.0564692982
7.604902,0.2087523,20141231,8.6025219298
7.604526,0.2078132,20150101,9.329495614
7.606344,0.2068101,20150102,9.6929824561
7.606381,0.2057652,20150103,10.7834429825
7.605652,0.2046158,20150104,11.7527412281
7.607934,0.2034084,20150105,11.8739035088
7.610559,0.2020684,20150106,11.8739035088
7.615527,0.2006267,20150107,11.7527412281
7.62114,0.1991333,20150108,11.5104166667
7.607283,0.1976128,20150109,10.7834429825
7.59295,0.1960856,20150110,10.2987938596
7.581647,0.1945699,20150111,11.7527412281
7.575476,0.1930339,20150112,12.1162280702
7.573404,0.1915196,20150113,11.0257675439
7.574951,0.1898603,20150114,11.5104166667
7.580939,0.18803,20150115,11.6315789474
7.58884,0.1860796,20150116,11.1754385965
7.595241,0.1840513,20150117,10.4912280702
7.59968,0.1819804,20150118,11.8596491228
7.606015,0.1799318,20150119,11.4035087719
7.614156,0.1779436,20150120,11.8596491228
7.623179,0.1758763,20150121,11.4035087719
7.632889,0.1736465,20150122,12.3157894737
7.644101,0.1713076,20150123,12.3157894737
7.654385,0.1689035,20150124,12.0877192982
7.664617,0.1664805,20150125,22.8070175439
7.681707,0.164137,20150126,22.350877193
7.702095,0.1618566,20150127,15.2807017544
7.725558,0.1596203,20150128,14.8245614035
7.752697,0.1574259,20150129,14.3684210526
7.779341,0.1552875,20150130,13.4561403509
7.803646,0.1532159,20150131,12.7719298246
7.825736,0.1512606,20150201,13.9122807018
7.851274,0.1495287,20150202,13.2280701754
7.877954,0.1479567,20150203,12.7719298246
7.905519,0.146542,20150204,13.2280701754
7.932206,0.1451795,20150205,13.9122807018
7.95671,0.1438727,20150206,12.3157894737
7.97184,0.1426242,20150207,11.1754385965
7.981965,0.1414229,20150208,12.7719298246
7.992834,0.140272,20150209,14.3684210526
8.003663,0.1391592,20150210,14.1403508772
8.016876,0.1381854,20150211,14.5964912281
8.030815,0.137332,20150212,13.4561403509
8.042698,0.1365847,20150213,12.3157894737
8.046268,0.1359308,20150214,10.7192982456
8.047125,0.1353592,20150215,13.2280701754
8.050808,0.1348485,20150216,15.5087719298
8.057568,0.1343456,20150217,16.4210526316
8.06663,0.1338981,20150218,15.2807017544
8.078155,0.1334823,20150219,15.0526315789
8.092051,0.1330964,20150220,17.3333333333
8.102248,0.1327385,20150221,12.5438596491
8.106676,0.132384,20150222,14.1403508772
8.111039,0.1320015,20150223,13.9122807018
8.117166,0.1316493,20150224,14.1403508772
8.123926,0.1311916,20150225,12.5438596491
8.131427,0.1306395,20150226,12.5438596491
8.139077,0.1300166,20150227,12.0877192982
8.141186,0.1293424,20150228,10.2631578947
8.137431,0.1286273,20150301,12.7719298246
8.135165,0.1279057,20150302,13.2280701754
8.134531,0.1270588,20150303,12.3157894737
8.135899,0.1260607,20150304,12.3157894737
8.137565,0.1248121,20150305,11.8596491228
8.138039,0.1233729,20150306,11.4035087719
8.134314,0.1217939,20150307,10.2631578947
8.128045,0.1201091,20150308,12.5438596491
8.126051,0.1182264,20150309,12.7719298246
8.12572,0.1160792,20150310,12.3157894737
8.126649,0.113776,20150311,12.5438596491
8.128859,0.1112834,20150312,12.5438596491
8.131541,0.1086623,20150313,12.0877192982
8.129047,0.1059633,20150314,10.9473684211
8.122177,0.1032766,20150315,12.3157894737
8.117455,0.1006549,20150316,13.4561403509
8.116537,0.098148,20150317,12.5438596491
8.119418,0.0957385,20150318,12.7719298246
8.12581,0.0935915,20150319,13
8.13365,0.0916788,20150320,12.3157894737
8.135716,0.0899749,20150321,10.9473684211
8.133427,0.0885824,20150322,12.7719298246
8.134081,0.0874378,20150323,13.6842105263
8.140981,0.0865766,20150324,13.2280701754
8.152422,0.0858925,20150325,11.6315789474
8.165382,0.085333,20150326,12.3157894737
8.178293,0.0848799,20150327,11.6315789474
8.187665,0.0845177,20150328,10.9473684211
8.190937,0.0841654,20150329,14.5964912281
8.195699,0.0837532,20150330,13.6842105263
8.200768,0.0833217,20150331,12.3157894737
8.205454,0.0829768,20150401,11.8596491228
8.208809,0.0828118,20150402,11.6315789474
8.208718,0.082794,20150403,12.0877192982
8.201441,0.0828956,20150404,11.1754385965
8.188564,0.0831093,20150405,12.3157894737
8.177223,0.0832672,20150406,13.4561403509
8.168955,0.0833486,20150407,13.2280701754
8.166589,0.0832305,20150408,13.2280701754
8.168216,0.0828834,20150409,12.7719298246
8.169893,0.0823542,20150410,11.1754385965
8.165421,0.0816828,20150411,10.4912280702
8.15574,0.0808878,20150412,11.8596491228
8.147043,0.0800854,20150413,12.7719298246
8.141079,0.0792135,20150414,13
8.138905,0.0784309,20150415,13
8.139799,0.0777637,20150416,13
8.143845,0.0771968,20150417,14
8.144087,0.0767166,20150418,12
8.142956,0.0762959,20150419,13
8.147582,0.0759227,20150420,15
8.156126,0.0755649,20150421,14
8.167246,0.0752918,20150422,13
8.180781,0.0751574,20150423,14
8.196035,0.0751367,20150424,14
8.206364,0.0752083,20150425,12
8.211717,0.0753687,20150426,13
8.218358,0.0756789,20150427,15
8.226021,0.0762834,20150428,14
8.233392,0.0771095,20150429,14
8.239703,0.0781355,20150430,13
8.243428,0.0793131,20150501,13
8.239753,0.0806018,20150502,11
8.231718,0.0819236,20150503,13
8.224299,0.0832852,20150504,14
8.218809,0.0848171,20150505,14
8.215935,0.0864169,20150506,14
8.215024,0.0880184,20150507,14
8.213225,0.0896052,20150508,13
8.177999,0.0911643,20150509,13
8.143986,0.0925969,20150510,14
8.117805,0.0940003,20150511,15
8.099507,0.0954828,20150512,15
8.086233,0.0970109,20150513,15
8.075858,0.0986133,20150514,14
8.06842,0.10026,20150515,14
8.057255,0.1019261,20150516,12
8.043239,0.1035261,20150517,13
8.031902,0.1048764,20150518,15
8.023355,0.105946,20150519,15
8.01846,0.1068199,20150520,14
8.016019,0.1074426,20150521,14
8.015628,0.1078556,20150522,14
8.0116,0.1080947,20150523,14
8.003594,0.1081904,20150524,14
7.996559,0.1080258,20150525,15
7.993253,0.107663,20150526,15
7.993825,0.1071671,20150527,14
7.997967,0.1066414,20150528,14
8.003127,0.1060968,20150529,14
8.002654,0.1055423,20150530,13
7.99959,0.1049115,20150531,15
8.000349,0.104422,20150601,16
8.004206,0.1041902,20150602,16
8.010399,0.104157,20150603,16
8.018877,0.1041393,20150604,16
8.028821,0.1041345,20150605,16
8.034803,0.10414,20150606,14
8.038661,0.1042648,20150607,16
8.046268,0.1045313,20150608,16
8.055749,0.1049303,20150609,15
8.068158,0.1053695,20150610,15
8.082211,0.1058742,20150611,15
8.095838,0.106427,20150612,16
8.102911,0.1070132,20150613,15
8.105284,0.1076099,20150614,17
8.110971,0.1081843,20150615,20
8.120124,0.1087402,20150616,19
8.132217,0.1094169,20150617,20
8.147813,0.110124,20150618,21
8.164979,0.1108485,20150619,20
8.177126,0.11158,20150620,18
8.186134,0.1123477,20150621,21
8.198381,0.1129704,20150622,28
8.212481,0.1134588,20150623,21
8.227864,0.1138494,20150624,19
8.244316,0.1141213,20150625,21
8.260827,0.1142942,20150626,21
8.272923,0.1143853,20150627,28
8.282035,0.1144306,20150628,41
8.295666,0.1144151,20150629,64
8.313095,0.1142876,20150630,69
8.332882,0.114076,20150701,59
8.352482,0.1137985,20150702,40
8.370398,0.1134703,20150703,38
8.384984,0.1131043,20150704,39
8.400108,0.1126988,20150705,100
8.422539,0.1121527,20150706,83
8.44966,0.1116072,20150707,50
8.47706,0.111025,20150708,43
8.503358,0.1105318,20150709,38
8.52907,0.1101155,20150710,33
8.550028,0.1097657,20150711,31
8.567566,0.1093559,20150712,44
8.585792,0.1088972,20150713,46.8085106383
8.602285,0.1083579,20150714,31.3617021277
8.616695,0.1076975,20150715,32.2978723404
8.630054,0.1068995,20150716,27.1489361702
8.641183,0.105998,20150717,22.4680851064
8.645793,0.1050219,20150718,20.1276595745
8.642788,0.1039968,20150719,20.5957446809
8.638695,0.103013,20150720,19.6595744681
8.634175,0.102033,20150721,18.2553191489
8.629126,0.1011502,20150722,16.8510638298
8.622544,0.1003549,20150723,16.3829787234
8.614608,0.0996384,20150724,14.9787234043
8.599508,0.0989929,20150725,14.0425531915
8.577898,0.0985346,20150726,16.3829787234
8.557533,0.0981809,20150727,15.914893617
8.539383,0.0978894,20150728,14.5106382979
8.522649,0.0975489,20150729,14.0425531915
8.506269,0.0972762,20150730,14.0425531915
8.489175,0.0970611,20150731,13.5744680851
8.46772,0.0968947,20150801,13.1063829787
8.441965,0.0967095,20150802,14.5106382979
8.41808,0.0965027,20150803,15.914893617
8.395681,0.0962025,20150804,14.9787234043
8.375805,0.0958793,20150805,13.5744680851
8.357648,0.0955735,20150806,13.5744680851
8.34219,0.095285,20150807,13.1063829787
8.322988,0.0950133,20150808,12.170212766
8.300214,0.0947907,20150809,14.0425531915
8.281041,0.0946537,20150810,14.0425531915
8.265375,0.0947277,20150811,14.0425531915
8.252443,0.0949235,20150812,13.5744680851
8.242257,0.0951855,20150813,13.5744680851
8.234365,0.0954985,20150814,13.1063829787
8.223118,0.0958496,20150815,11.7021276596
8.208134,0.0961992,20150816,13.5744680851
8.194407,0.096499,20150817,13.5744680851
8.183339,0.0967852,20150818,13.5744680851
8.175851,0.0971825,20150819,13.1063829787
8.172023,0.0978041,20150820,14.5106382979
8.171559,0.0986011,20150821,14.0425531915
8.169509,0.0995323,20150822,12.6382978723
8.170199,0.1007582,20150823,14.5106382979
8.172944,0.1020627,20150824,14.0425531915
8.178517,0.1034002,20150825,13.1063829787
8.185069,0.1046176,20150826,12.6382978723
8.191338,0.1056658,20150827,13.5744680851
8.198885,0.1065664,20150828,13.5744680851
8.202533,0.1073385,20150829,12.170212766
8.202312,0.1080184,20150830,13.1063829787
8.201971,0.1086784,20150831,13.1063829787
8.203092,0.1092969,20150901,12.6382978723
8.205548,0.1097521,20150902,13.1063829787
8.210364,0.1100822,20150903,13.5744680851
8.218085,0.1103076,20150904,14.0425531915
8.222848,0.1104461,20150905,12.6382978723
8.225289,0.1105127,20150906,14.0425531915
8.229654,0.1105787,20150907,14.9787234043
8.237702,0.1106284,20150908,14.0425531915
8.247195,0.1107508,20150909,14.0425531915
8.256495,0.1109982,20150910,13.5744680851
8.265164,0.1113444,20150911,12.6382978723
8.268544,0.1117671,20150912,11.7021276596
8.268,0.1122202,20150913,12.6382978723
8.268094,0.1126517,20150914,13.1063829787
8.269585,0.1131005,20150915,14.0425531915
8.272093,0.1135657,20150916,13.1063829787
8.274252,0.1140803,20150917,13.1063829787
8.276894,0.1146297,20150918,12.170212766
8.275355,0.1152017,20150919,10.7659574468
8.272586,0.1156499,20150920,14.5106382979
8.271482,0.1159298,20150921,14.5106382979
8.272115,0.1160947,20150922,13.1063829787
8.274234,0.1162469,20150923,12.170212766
8.276993,0.1163338,20150924,12.170212766
8.27951,0.1163671,20150925,11.7021276596
8.276873,0.1163565,20150926,10.2978723404
8.271293,0.1163497,20150927,11.7021276596
8.268246,0.116355,20150928,12.170212766
8.266208,0.116295,20150929,11.7021276596
8.266022,0.1162168,20150930,11.2340425532
8.265553,0.1161922,20151001,11.7021276596
8.265121,0.1162112,20151002,10.7659574468
8.259704,0.1162655,20151003,9.3617021277
8.250633,0.11628,20151004,10.2978723404
8.243625,0.1163211,20151005,11.7021276596
8.23823,0.116368,20151006,10.7659574468
8.234267,0.1164486,20151007,11.2340425532
8.231677,0.1166272,20151008,13.1063829787
8.229465,0.1168833,20151009,11.2340425532
8.222952,0.1171998,20151010,9.5245143386
8.21053,0.1175618,20151011,11.3561517114
8.199669,0.117974,20151012,11.2340425532
8.191186,0.1184708,20151013,10.8677150786
8.185029,0.1190145,20151014,9.8908418131
8.181199,0.1195399,20151015,10.7456059204
8.179428,0.1200453,20151016,10.0129509713
8.174536,0.1205292,20151017,9.0360777058
8.166508,0.1209559,20151018,9.5245143386
8.161817,0.1213661,20151019,11.4782608696
